"year","trial_name","trial_type","plot_width","plot_length","plant_date","harvest_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","latitude","longitude","altitude","department","country","ag_zone","location_short","WAB_20min_10mon","WAB_30min_10mon","carotenoidtotal","betacarotenoid_nirs","branch_number","CBB_3mon","DM_gravity","DM_nirs","height_1st_branch","yield_ha","root_weight_plot","frogskin1_5","HCN_linamarase_10mon","vigor1_5","lodging1_3","lodging1_3_6mon","root_number_commercial","root_weight_commercial","stake_plant","planted_number_plot","plant_type","height","height_wt_leaf","harvest_number","root_skin_color1_3","root_constriction1_3","root_type1_5","root_length1_3","root_number","root_weight_air","root_weight_water","root_rot_number","germinated_number_plot","root_peduncle1_3","root_shape1_6","thrips1_5","carotenoid1_8","lodging1_3_4mon","harvest_number_plan","germination_perc","yield_ha_v2","DM_yield_ha"
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia","Tai8","202255BCEAR_stom_rep1_TAI8_20",1,20,5,4,"check"," (Operator: lizbethpino, Time: )","TAI8_is_TAI","check_released",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",1.79,2.71,2.3,1.5,2,NA,34.0496613449444,38.6,80,21.875,10.5,NA,43,4,1,NA,23,8,10,20,3,170,20,6,1,2,1,3,53,4600,466,0,19,1,2,1,3,NA,6,95,21.875,7.44836341920659
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep2_CG1141-1_35",2,35,1,7,"check"," (Operator: lizbethpino, Time: )","CG1141-1_is_Costena","check_released",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",2.98,4.36,2.3,1.7,0,NA,36.7790165077889,40.6,140,19.5833333333333,9.4,NA,84.2,2,1,NA,22,6.5,8,20,4,140,30,6,3,1,2,2,45,4860,559,0,20,1,2,1,1,NA,6,100,19.5833333333333,7.20255739944198
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep2_CG1141-1_48",2,48,4,5,"check"," (Operator: lizbethpino, Time: )","CG1141-1_is_Costena","check_released",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,NA,NA,0,NA,36.9901635620172,NA,130,16.25,7.8,NA,20,3,1,NA,25,5.5,8,20,3,130,30,6,3,1,2,2,51,4980,578,0,20,1,2,1,1,NA,6,100,16.25,6.0109015788278
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep2_CM4919-1_36",2,36,1,8,"check"," (Operator: lizbethpino, Time: )","CM4919-1_is_Veronica","check_released",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,NA,NA,0,NA,34.8115918556224,NA,95,11.25,5.4,NA,96.7,3,1,NA,16,3.5,6,20,4,95,20,6,3,1,2,3,36,4830,508,0,20,1,3,1,3,NA,6,100,11.25,3.91630408375752
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep2_COL2215_45",2,45,4,8,"check"," (Operator: lizbethpino, Time: )","COL2215_is_Venezolana","check_released",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",4.54,8.13,1.5,0.8,3,NA,37.9492124160296,41.2,80,18.125,8.7,NA,12,4,1,NA,16,6.9,10,20,3,160,20,6,3,1,2,3,21,4910,593,0,12,2,3,1,1,NA,6,60,18.125,6.87829475040536
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep2_COL2215_58",2,58,7,6,"check"," (Operator: lizbethpino, Time: )","COL2215_is_Venezolana","check_released",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",4.08,8.78,1.4,0.8,3,NA,33.2367528665528,40.4,60,14.5833333333333,7,NA,30.2,3,1,NA,21,5.8,8,20,3,130,20,6,3,1,2,3,35,4540,441,1,20,2,3,1,1,NA,6,100,14.5833333333333,4.84702645970561
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep2_GM10299-1_57",2,57,7,5,"test"," (Operator: lizbethpino, Time: )","GM10299-1","test",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",-0.07,0.34,11.1,7.3,0,NA,24.9373208858011,27,180,21.6666666666667,10.4,NA,51.9,4,1,NA,22,6.1,10,20,3,180,30,6,3,1,2,3,62,4860,254,1,11,2,2,1,4,NA,6,55,21.6666666666667,5.40308619192358
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep2_GM11213-2_49",2,49,5,5,"test"," (Operator: lizbethpino, Time: )","GM11213-2","test",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",3.15,3.74,13,7.8,2,NA,29.8629629629629,33.8,120,15.2083333333333,7.3,NA,NA,4,1,NA,22,5,10,20,3,210,20,6,3,1,2,3,52,4810,382,0,15,2,3,1,5,NA,6,75,15.2083333333333,4.54165895061726
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep2_GM11319-3_42",2,42,3,6,"test"," (Operator: lizbethpino, Time: )","GM11319-3","test",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,16.5,9.2,2,NA,31.7415359357898,37.7,185,7.29166666666667,3.5,NA,68.9,4,1,NA,6,1.8,10,20,3,220,20,5,2,1,3,3,26,3010,269,0,20,2,2,1,5,NA,6,100,7.29166666666667,2.31448699531801
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep2_GM11365-2_60",2,60,7,8,"test"," (Operator: lizbethpino, Time: )","GM11365-2","test",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",-0.47,0.08,10.2,5,2,NA,29.4083018392542,29.5,90,10,4.8,NA,36.8,4,1,NA,12,3.5,8,20,3,150,20,6,3,1,2,2,26,4300,331,8,15,2,3,1,5,NA,6,75,10,2.94083018392542
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep2_GM11365-3_56",2,56,6,5,"test"," (Operator: lizbethpino, Time: )","GM11365-3","test",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",0.9,1.34,12.9,7.6,3,NA,31.9493613138686,32.7,60,12.7083333333333,6.1,NA,36.8,4,1,NA,13,4.8,8,20,4,170,20,6,3,1,2,3,23,4820,436,2,14,2,3,1,6,NA,6,70,12.7083333333333,4.06023133363746
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep2_GM11470-9_43",2,43,3,7,"test"," (Operator: lizbethpino, Time: )","GM11470-9","test",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,13,6.1,4,NA,31.2939661798616,32,60,6.25,3,NA,20.5,4,1,NA,8,1.5,8,20,4,180,20,6,3,1,3,2,23,2850,248,0,19,2,3,1,6,NA,6,95,6.25,1.95587288624135
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep2_GM3426-5_38",2,38,2,7,"check"," (Operator: lizbethpino, Time: )","GM3426-5","test",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,NA,NA,0,NA,35.0352822580645,NA,200,7.70833333333333,3.7,NA,39.9,4,1,NA,14,2.8,10,20,3,200,20,6,3,1,3,3,29,3330,354,0,20,3,3,1,6,NA,6,100,7.70833333333333,2.7006363407258
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep2_GM3426-5_59",2,59,7,7,"check"," (Operator: lizbethpino, Time: )","GM3426-5","test",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",2.8,4.27,10.5,4.1,0,NA,29.2980764800737,34.3,200,13.3333333333333,6.4,NA,25.2,4,1,NA,16,4.1,10,20,2,200,30,6,3,1,3,3,34,4700,359,3,20,2,3,1,5,NA,6,100,13.3333333333333,3.90641019734315
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep2_GM4486-11_39",2,39,2,6,"test"," (Operator: lizbethpino, Time: )","GM4486-11","test",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,13.4,8.3,0,NA,37.5964864864865,35.1,180,8.75,4.2,NA,NA,3,1,NA,8,1.8,8,20,3,180,20,6,3,1,3,2,33,3990,475,1,20,2,3,1,6,NA,6,100,8.75,3.28969256756757
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep2_GM8560-13_63",2,63,8,6,"test"," (Operator: lizbethpino, Time: )","GM8560-13","test",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,16.4,7.7,1,NA,34.2775335775336,38.7,150,8.75,4.2,NA,41.9,4,1,NA,12,2.1,10,20,3,180,30,6,3,1,3,2,38,3650,374,0,19,2,3,1,6,NA,6,95,8.75,2.99928418803419
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep2_GM9404-1_61",2,61,8,8,"test"," (Operator: lizbethpino, Time: )","GM9404-1","test",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",2.22,2.49,14.3,8.7,2,NA,29.6395833333333,36.3,170,9.79166666666667,4.7,NA,17.3,4,1,NA,12,2.3,10,20,3,230,30,6,3,1,3,3,40,4270,334,1,18,2,3,1,4,NA,6,90,9.79166666666667,2.90220920138889
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep2_SM3536-44_34",2,34,1,6,"test"," (Operator: lizbethpino, Time: )","SM3536-44","test",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,9.9,5.6,2,NA,41.0607438016528,32,110,4.58333333333333,2.2,NA,34.1,3,1,NA,6,1,6,20,4,170,20,6,3,1,3,2,23,1120,152,0,15,2,3,1,5,NA,6,75,4.58333333333333,1.88195075757575
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep2_SM4569-17_53",2,53,6,8,"test"," (Operator: lizbethpino, Time: )","SM4569-17","test",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,17.1,9.6,2,NA,29.3479961832061,32.5,100,12.2916666666667,5.9,NA,92.8,5,1,NA,16,4.1,10,20,3,200,20,6,3,1,3,3,38,4540,348,2,20,2,3,1,6,NA,6,100,12.2916666666667,3.60735786418576
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep2_SM4850-8_52",2,52,5,8,"test"," (Operator: lizbethpino, Time: )","SM4850-8","test",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,17.4,9.7,4,NA,33.2765518803806,38.2,110,13.3333333333333,6.4,NA,156.2,4,1,NA,19,5.5,10,20,2,210,20,6,3,1,2,3,36,4890,476,0,18,2,3,1,5,NA,6,90,13.3333333333333,4.43687358405074
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep2_SM4891-13_37",2,37,2,8,"test"," (Operator: lizbethpino, Time: )","SM4891-13","test",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",3.82,4.72,11.9,5.9,3,NA,32.9738917405506,37.2,140,10.625,5.1,NA,NA,3,1,NA,14,3.7,10,20,3,210,20,6,3,1,2,3,29,4740,454,0,20,2,3,1,6,NA,6,100,10.625,3.5034759974335
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep2_SM4897-22_46",2,46,4,7,"test"," (Operator: lizbethpino, Time: )","SM4897-22","test",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",-0.4,-0.49,11.8,6.2,2,NA,27.1632209405501,28.9,130,13.3333333333333,6.4,NA,18.6,4,1,NA,14,5,10,20,3,190,30,6,3,1,2,3,27,4820,312,0,17,2,3,1,4,NA,6,85,13.3333333333333,3.62176279207334
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep2_SM4922-6_54",2,54,6,7,"test"," (Operator: lizbethpino, Time: )","SM4922-6","test",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,11,5.9,1,NA,29.6488784618905,31.5,150,11.4583333333333,5.5,NA,100.9,4,1,NA,11,2.5,10,20,3,200,30,6,3,1,3,3,41,4740,371,5,20,2,2,1,6,NA,6,100,11.4583333333333,3.39726732375828
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep2_SM4952-5_50",2,50,5,6,"test"," (Operator: lizbethpino, Time: )","SM4952-5","test",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,13.8,7.9,3,NA,27.4108297742526,32.4,90,12.5,6,NA,31.8,4,1,NA,14,3.5,10,20,2,190,20,6,3,1,3,3,34,3510,232,9,20,2,3,1,5,NA,6,100,12.5,3.42635372178158
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep2_SM4955-23_64",2,64,8,5,"test"," (Operator: lizbethpino, Time: )","SM4955-23","test",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,17.2,9,0,NA,26.9484427141268,33.6,260,10.625,5.1,NA,22.6,5,1,NA,16,3,10,20,1,260,30,6,3,1,2,2,48,4800,305,9,20,2,2,1,6,NA,6,100,10.625,2.86327203837597
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep2_SM4956-10_44",2,44,3,8,"test"," (Operator: lizbethpino, Time: )","SM4956-10","test",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,15.5,10.2,3,NA,27.9814049586777,31.2,110,3.75,1.8,NA,23.8,3,1,NA,4,0.9,10,20,3,190,30,5,3,1,4,2,10,1560,108,0,15,2,3,1,5,NA,6,75,3.75,1.04930268595041
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep2_SM4957-2_40",2,40,2,5,"test"," (Operator: lizbethpino, Time: )","SM4957-2","test",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,13,7.2,3,NA,26.6125398851308,28.5,30,7.29166666666667,3.5,NA,56.8,3,1,NA,9,2,8,20,4,180,20,6,2,1,2,3,27,3340,206,0,19,2,3,1,4,NA,6,95,7.29166666666667,1.94049769995746
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep2_SM4963-25_62",2,62,8,7,"test"," (Operator: lizbethpino, Time: )","SM4963-25","test",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",5.94,8.5,14.1,8.4,2,NA,33.2140997433076,38.1,130,6.66666666666667,3.2,NA,40.3,4,2,NA,8,2.3,10,20,3,220,30,6,3,1,3,3,18,3020,293,2,19,2,3,1,5,NA,6,95,6.66666666666667,2.21427331622051
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep2_SM4989-6_33",2,33,1,5,"test"," (Operator: lizbethpino, Time: )","SM4989-6","test",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,15.3,9.3,0,NA,29.9466447848285,34.4,240,3.54166666666667,1.7,NA,16.2,4,1,NA,3,0.5,10,20,3,240,10,6,3,1,3,2,24,1490,119,0,20,2,2,1,5,NA,6,100,3.54166666666667,1.06061033612934
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep2_SM4993-9_41",2,41,3,5,"test"," (Operator: lizbethpino, Time: )","SM4993-9","test",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,16,9.1,3,NA,30.8630434782609,35.6,160,13.9583333333333,6.7,NA,40.2,4,1,NA,18,3.8,10,20,3,200,30,6,3,1,3,3,50,4850,411,0,16,2,3,1,5,NA,6,80,13.9583333333333,4.30796648550724
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep2_SM5008-25_47",2,47,4,6,"test"," (Operator: lizbethpino, Time: )","SM5008-25","test",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,11.7,7.1,3,NA,30.2924576271186,31.5,60,6.875,3.3,NA,62.6,4,1,NA,8,1.8,8,20,4,170,20,6,3,1,3,3,28,2570,210,2,20,2,3,1,5,NA,6,100,6.875,2.0826064618644
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia","Caiseli,Caiselli,CAISELLI","202255BCEAR_stom_rep2_SMB2446-2_55",2,55,6,6,"check"," (Operator: lizbethpino, Time: )","SMB2446-2_is_Caiseli","check_released",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",4.31,7.22,2.7,1.8,0,NA,34.1518518518518,40,160,17.7083333333333,8.5,NA,157.7,3,1,NA,28,7.1,0,20,3,160,30,6,3,1,2,3,42,4930,502,7,17,2,2,1,2,NA,6,85,17.7083333333333,6.04772376543208
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia","Tai8","202255BCEAR_stom_rep2_TAI8_51",2,51,5,7,"check"," (Operator: lizbethpino, Time: )","TAI8_is_TAI","check_released",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,2.2,1.2,2,NA,34.9134545454545,38.8,105,25,12,NA,60.1,4,1,NA,26,9,10,20,2,150,20,6,1,2,1,3,48,4920,520,0,20,2,2,1,3,NA,6,100,25,8.72836363636362
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep3_CG1141-1_72",3,72,2,9,"check"," (Operator: lizbethpino, Time: )","CG1141-1_is_Costena","check_released",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,NA,NA,0,NA,37.5460054471176,NA,150,25.4166666666667,12.2,NA,NA,4,1,NA,34,10,10,20,2,150,20,6,3,1,1,3,59,5000,594,0,13,1,2,1,1,NA,6,65,25.4166666666667,9.5429430511424
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep3_CG1141-1_88",3,88,6,9,"check"," (Operator: lizbethpino, Time: )","CG1141-1_is_Costena","check_released",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,NA,NA,0,NA,37.0581937528293,NA,160,27.0833333333333,13,NA,NA,4,1,NA,29,10,10,20,2,160,20,6,3,1,2,2,62,5000,582,1,16,1,2,1,1,NA,6,80,27.0833333333333,10.0365941413913
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep3_CM4919-1_93",3,93,8,12,"check"," (Operator: lizbethpino, Time: )","CM4919-1_is_Veronica","check_released",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,NA,NA,0,NA,32.6299116997792,NA,170,15.4166666666667,7.4,NA,NA,4,1,NA,21,5.5,8,20,3,170,30,6,3,1,2,3,38,5000,470,1,20,1,3,1,5,NA,6,100,15.4166666666667,5.03044472038264
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep3_COL2215_81",3,81,5,9,"check"," (Operator: lizbethpino, Time: )","COL2215_is_Venezolana","check_released",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,NA,NA,3,NA,36.0904772624943,NA,80,14.5833333333333,7,NA,NA,4,1,NA,13,5,10,20,3,150,20,6,3,1,2,3,33,5000,558,1,16,2,3,1,1,NA,6,80,14.5833333333333,5.26319460078041
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep3_COL2215_83",3,83,5,11,"check"," (Operator: lizbethpino, Time: )","COL2215_is_Venezolana","check_released",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,NA,NA,3,NA,35.9072885966901,NA,80,15.4166666666667,7.4,NA,NA,4,1,NA,16,5.4,10,20,3,150,20,6,3,1,2,3,40,4960,549,9,8,2,3,1,3,NA,6,40,15.4166666666667,5.53570699198974
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep3_GM10299-1_77",3,77,4,12,"test"," (Operator: lizbethpino, Time: )","GM10299-1","test",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,NA,NA,3,NA,26.6295119705341,NA,70,15.8333333333333,7.6,NA,NA,4,1,NA,20,4.7,10,20,3,180,30,6,3,1,2,3,47,4630,286,0,10,2,3,1,4,NA,6,50,15.8333333333333,4.21633939533456
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep3_GM11213-2_78",3,78,4,11,"test"," (Operator: lizbethpino, Time: )","GM11213-2","test",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,NA,NA,2,NA,32.0872168284789,NA,120,14.5833333333333,7,NA,NA,3,1,NA,17,5.4,10,20,2,190,20,6,3,1,2,3,37,4760,434,0,15,2,1,1,6,NA,6,75,14.5833333333333,4.6793857874865
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep3_GM11319-3_66",3,66,1,10,"test"," (Operator: lizbethpino, Time: )","GM11319-3","test",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,NA,NA,2,NA,33.5177419354839,NA,140,6.45833333333333,3.1,NA,NA,4,1,NA,6,0.9,10,20,3,170,10,6,2,1,3,2,31,2820,278,0,20,2,3,1,5,NA,6,100,6.45833333333333,2.1646875
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep3_GM11365-3_82",3,82,5,10,"test"," (Operator: lizbethpino, Time: )","GM11365-3","test",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,NA,NA,3,NA,30.9970087385167,NA,70,15.8333333333333,7.6,NA,NA,4,1,NA,21,6.8,10,20,4,150,20,6,3,1,2,3,34,4880,417,1,16,2,3,1,4,NA,6,80,15.8333333333333,4.9078597169318
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep3_GM11470-9_91",3,91,7,11,"test"," (Operator: lizbethpino, Time: )","GM11470-9","test",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,NA,NA,5,NA,28.7774845458868,NA,30,5.20833333333333,2.5,NA,NA,3,1,NA,7,1.6,8,20,4,170,20,6,3,1,3,2,20,2270,167,1,20,2,2,1,6,NA,6,100,5.20833333333333,1.49882732009827
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep3_GM3426-5_79",3,79,4,10,"check"," (Operator: lizbethpino, Time: )","GM3426-5","test",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,NA,NA,3,NA,32.4446266573621,NA,130,11.25,5.4,NA,NA,4,1,NA,19,4,8,20,3,210,20,6,3,1,3,2,36,4740,441,0,15,2,3,1,6,NA,6,75,11.25,3.65002049895324
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep3_GM3426-5_96",3,96,8,9,"check"," (Operator: lizbethpino, Time: )","GM3426-5","test",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,NA,NA,0,NA,30.5594612352168,NA,200,9.58333333333333,4.6,NA,NA,4,1,NA,14,3.2,10,20,2,200,30,6,3,1,3,3,30,4150,345,3,19,2,2,1,5,NA,6,95,9.58333333333333,2.92861503504161
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep3_GM4486-11_73",3,73,3,9,"test"," (Operator: lizbethpino, Time: )","GM4486-11","test",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,NA,NA,0,NA,30.6777985074627,NA,160,13.5416666666667,6.5,NA,NA,4,1,NA,17,4.3,10,20,3,160,20,6,3,1,3,3,41,4680,392,0,11,2,3,1,5,NA,6,55,13.5416666666667,4.15428521455225
